Timestamp,clearsky_ghi,clearsky_dni,clearsky_dhi,ghi_clipped
2020-10-13 11:13:00,1002.8787160654692,1113.71563054613,26.630511171842727,864.8300000000002
2020-10-13 11:18:00,1011.1039425579572,1114.1299774752297,26.848924408149287,920.5
2020-10-13 11:23:00,1018.8073292277742,1114.512387153784,27.053480673513604,688.2874999999999
2020-10-13 11:28:00,1025.9851664880052,1114.863892433267,27.2440814633062,885.5200000000001
2020-10-13 11:33:00,1032.6340028647337,1115.1854279377983,27.42063512684888,839.635
2020-10-13 11:38:00,1038.7506387022954,1115.477835990568,27.58305670026232,931.3
2020-10-13 11:43:00,1044.3321338908966,1115.7418724911322,27.73126811166685,835.855
2020-10-13 11:48:00,1049.3758060775697,1115.9782116655165,27.865198133675108,738.9375
2020-10-13 11:53:00,1053.879230067618,1116.1874502764765,27.98478236749861,610.53
2020-10-13 11:58:00,1057.8402433720917,1116.370111567406,28.08996339025498,443.3075
2020-10-13 12:03:00,1061.2569422793022,1116.5266482570528,28.180690650652423,435.955
2020-10-13 12:08:00,1064.1276868789014,1116.6574454802462,28.256920602396804,499.8375
2020-10-13 12:13:00,1066.4510980699663,1116.7628229226923,28.318616624746483,641.59
2020-10-13 12:18:00,1068.2260612012788,1116.843036850161,28.36574911917569,774.585
2020-10-13 12:23:00,1069.451724029316,1116.8982814926635,28.398295455150446,835.6650000000001
2020-10-13 12:28:00,1070.1274989099868,1116.928690253254,28.41624002832873,903.4825
2020-10-13 12:33:00,1070.2530619863985,1116.9343364279816,28.419574238992027,943.0775
2020-10-13 12:38:00,1069.828353597815,1116.9152336383129,28.40829650290493,986.0575
2020-10-13 12:43:00,1068.8535782349013,1116.8713359059789,28.38241225012712,965.3
2020-10-13 12:48:00,1067.3292049119707,1116.8025374106326,28.34193393489727,961.3975
2020-10-13 12:53:00,1065.2559659322849,1116.708671835465,28.286881002846712,552.6
2020-10-13 12:58:00,1062.634858226797,1116.5895114813363,28.217279926549736,522.48
2020-10-13 13:03:00,1059.4671407257574,1116.444765840955,28.13316413572716,570.205
2020-10-13 13:08:00,1055.7543366559114,1116.274080019857,28.03457407824885,525.9725000000001
2020-10-13 13:13:00,1051.4982301249854,1116.0770324988453,27.921557129434632,561.5475
