,ghi_clipped_x
2020-08-14 07:12:00,21.1975
2020-08-14 07:22:00,21.6475
2020-08-14 07:27:00,29.0925
2020-08-14 07:32:00,48.79
2020-08-14 07:37:00,53.8575
2020-08-14 07:42:00,48.81249999999999
2020-08-14 07:47:00,45.754999999999995
2020-08-14 07:52:00,55.512499999999996
2020-08-14 07:57:00,68.0775
2020-08-14 08:02:00,76.30000000000001
2020-08-14 08:07:00,67.2675
2020-08-14 08:12:00,86.615
2020-08-14 08:17:00,77.70999999999998
2020-08-14 08:22:00,80.93
2020-08-14 08:27:00,104.20249999999999
2020-08-14 08:32:00,149.2525
2020-08-14 08:37:00,154.26
2020-08-14 08:42:00,153.66750000000002
2020-08-14 08:47:00,139.7125
2020-08-14 08:52:00,120.22
2020-08-14 08:57:00,115.33000000000001
2020-08-14 09:02:00,151.49
2020-08-14 09:07:00,154.41500000000002
2020-08-14 09:12:00,152.49
2020-08-14 09:17:00,134.14499999999998
2020-08-14 09:22:00,138.18
2020-08-14 09:27:00,137.4975
2020-08-14 09:32:00,206.45749999999998
2020-08-14 09:37:00,258.655
2020-08-14 09:42:00,251.2275
2020-08-14 09:47:00,228.055
2020-08-14 09:52:00,181.60000000000002
2020-08-14 09:57:00,165.8175
2020-08-14 10:02:00,210.9775
2020-08-14 10:07:00,226.66500000000002
2020-08-14 10:12:00,263.6825
2020-08-14 10:17:00,247.515
2020-08-14 10:22:00,243.2375
2020-08-14 10:27:00,232.4475
2020-08-14 10:32:00,281.9875
2020-08-14 10:37:00,263.1375
2020-08-14 10:42:00,214.2025
2020-08-14 10:47:00,226.88
2020-08-14 10:52:00,255.12249999999997
2020-08-14 10:57:00,216.61249999999998
2020-08-14 11:02:00,171.48000000000002
2020-08-14 11:07:00,168.1925
2020-08-14 11:12:00,184.36499999999998
2020-08-14 11:17:00,296.555
2020-08-14 11:22:00,362.54749999999996
2020-08-14 11:27:00,405.255
2020-08-14 11:32:00,655.08
2020-08-14 11:37:00,456.7325
2020-08-14 11:42:00,428.62
2020-08-14 11:47:00,409.3425
2020-08-14 11:52:00,281.0275
2020-08-14 11:57:00,251.0125
2020-08-14 12:02:00,366.89
2020-08-14 12:07:00,599.1075000000001
2020-08-14 12:12:00,462.03499999999997
2020-08-14 12:17:00,378.35749999999996
2020-08-14 12:22:00,393.3025
2020-08-14 12:27:00,363.76
2020-08-14 12:32:00,268.0375
2020-08-14 12:37:00,265.88
2020-08-14 12:42:00,239.2775
2020-08-14 12:47:00,248.85750000000002
2020-08-14 12:52:00,157.42
2020-08-14 12:57:00,119.0
2020-08-14 13:02:00,146.21749999999997
2020-08-14 13:07:00,221.945
2020-08-14 13:12:00,358.8375
2020-08-14 13:17:00,449.2525
2020-08-14 13:22:00,539.705
2020-08-14 13:27:00,669.555
2020-08-14 13:32:00,572.5375000000001
2020-08-14 13:37:00,499.29249999999996
2020-08-14 13:42:00,617.485
2020-08-14 13:47:00,632.3025
2020-08-14 13:52:00,534.3575
2020-08-14 13:57:00,425.7425
2020-08-14 14:02:00,334.235
2020-08-14 14:07:00,281.46000000000004
2020-08-14 14:12:00,232.82750000000001
2020-08-14 14:17:00,242.58249999999998
2020-08-14 14:22:00,332.865
2020-08-14 14:27:00,355.5375
2020-08-14 14:32:00,360.70500000000004
2020-08-14 14:37:00,384.745
2020-08-14 14:42:00,336.9425
2020-08-14 14:47:00,398.205
2020-08-14 14:52:00,263.9
2020-08-14 14:57:00,379.285
2020-08-14 15:02:00,676.235
2020-08-14 15:07:00,571.4399999999999
2020-08-14 15:12:00,311.5975
2020-08-14 15:17:00,250.4925
2020-08-14 15:22:00,217.7275
2020-08-14 15:27:00,192.4875
2020-08-14 15:32:00,231.4275
2020-08-14 15:37:00,365.12750000000005
2020-08-14 15:42:00,240.2425
2020-08-14 15:47:00,189.4175
2020-08-14 15:52:00,218.20000000000002
2020-08-14 15:57:00,264.38
2020-08-14 16:02:00,262.355
2020-08-14 16:07:00,299.17499999999995
2020-08-14 16:12:00,270.5
2020-08-14 16:17:00,241.24750000000003
2020-08-14 16:22:00,285.34250000000003
2020-08-14 16:27:00,331.2925
2020-08-14 16:32:00,425.8025
2020-08-14 16:37:00,322.9
2020-08-14 16:42:00,408.0725
2020-08-14 16:47:00,437.045
2020-08-14 16:52:00,470.71249471010435
2020-08-14 16:57:00,447.44954591164776
2020-08-14 17:02:00,422.25750000000005
2020-08-14 17:07:00,400.5023576666903
2020-08-14 17:12:00,376.87690124563414
2020-08-14 17:17:00,324.435
2020-08-14 17:22:00,206.69000000000003
2020-08-14 17:27:00,124.39
2020-08-14 17:32:00,75.47999999999999
2020-08-14 17:37:00,98.88
2020-08-14 17:42:00,132.2025
2020-08-14 17:47:00,189.1475
2020-08-14 17:52:00,142.23000000000002
2020-08-14 17:57:00,122.69500000000001
2020-08-14 18:02:00,107.53999999999999
2020-08-14 18:07:00,124.3571933595656
2020-08-14 18:12:00,104.06236629925903
2020-08-14 18:17:00,84.7832116560944
2020-08-14 18:22:00,66.75104960724283
2020-08-14 18:27:00,50.243223709146676
2020-08-14 18:32:00,35.585708037882604
2020-08-14 18:37:00,23.144353259322344
2020-08-15 07:12:00,20.997500000000002
2020-08-15 07:17:00,20.8325
2020-08-15 07:22:00,25.072499999999998
2020-08-15 07:27:00,33.515
2020-08-15 07:32:00,38.305
2020-08-15 07:37:00,46.4325
2020-08-15 07:42:00,60.7025
2020-08-15 07:47:00,65.16
2020-08-15 07:52:00,67.0225
2020-08-15 07:57:00,69.245
2020-08-15 08:02:00,67.245
2020-08-15 08:07:00,64.13
2020-08-15 08:12:00,60.43249999999999
2020-08-15 08:17:00,65.315
2020-08-15 08:22:00,61.1225
2020-08-15 08:27:00,56.885
2020-08-15 08:32:00,58.802499999999995
2020-08-15 08:37:00,58.5175
2020-08-15 08:42:00,56.74249999999999
2020-08-15 08:47:00,49.6
2020-08-15 08:52:00,34.72
2020-08-15 08:57:00,34.64
2020-08-15 09:02:00,35.682500000000005
2020-08-15 09:07:00,36.574999999999996
2020-08-15 09:12:00,29.0425
2020-08-15 09:17:00,27.339999999999996
2020-08-15 09:22:00,29.595
2020-08-15 09:27:00,25.229999999999997
2020-08-15 09:32:00,21.1675
2020-08-15 09:42:00,22.6825
2020-08-15 10:07:00,20.04602977866462
2020-08-15 10:12:00,20.49347289061812
2020-08-15 10:17:00,20.92972513076153
2020-08-15 10:22:00,21.354518583902408
2020-08-15 10:27:00,21.767595863394302
2020-08-15 10:32:00,22.168709331141155
2020-08-15 10:37:00,22.557621262783364
2020-08-15 10:42:00,22.934103179621044
2020-08-15 10:47:00,23.297936062400364
2020-08-15 10:52:00,23.64890977392259
2020-08-15 10:57:00,23.986823256931572
2020-08-15 11:02:00,24.311484254131145
2020-08-15 11:07:00,24.622709078882227
2020-08-15 11:12:00,24.920322825469945
2020-08-15 11:17:00,25.2041589595411
2020-08-15 11:22:00,25.47405957388844
2020-08-15 11:27:00,25.729875031155405
2020-08-15 11:32:00,25.971464209559972
2020-08-15 11:37:00,26.198694192539556
2020-08-15 11:42:00,26.411440470987397
2020-08-15 11:47:00,26.609586813636835
2020-08-15 11:52:00,26.79302517719865
2020-08-15 11:57:00,26.961655872621424
2020-08-15 12:02:00,27.11538735693173
2020-08-15 12:07:00,27.254136405623942
2020-08-15 12:12:00,27.37782794186459
2020-08-15 12:17:00,27.48639518191075
2020-08-15 12:22:00,27.579779502075755
2020-08-15 12:27:00,27.657930550252924
2020-08-15 12:32:00,27.720806210207392
2020-08-15 12:37:00,28.25
2020-08-15 12:42:00,29.38
2020-08-15 12:47:00,30.575
2020-08-15 12:52:00,31.1925
2020-08-15 12:57:00,30.810000000000002
2020-08-15 13:02:00,31.755000000000003
2020-08-15 13:07:00,32.717499999999994
2020-08-15 13:12:00,35.5825
2020-08-15 13:17:00,39.9475
2020-08-15 13:22:00,45.3425
2020-08-15 13:27:00,51.0275
2020-08-15 13:32:00,56.49249999999999
2020-08-15 13:37:00,60.457499999999996
2020-08-15 13:42:00,63.945
2020-08-15 13:47:00,67.8875
2020-08-15 13:52:00,72.57249999999999
2020-08-15 13:57:00,79.44
2020-08-15 14:02:00,87.4975
2020-08-15 14:07:00,97.2175
2020-08-15 14:12:00,108.305
2020-08-15 14:17:00,115.14
2020-08-15 14:22:00,120.405
2020-08-15 14:27:00,126.8025
2020-08-15 14:32:00,134.98
2020-08-15 14:37:00,142.6825
2020-08-15 14:42:00,149.8975
2020-08-15 14:47:00,154.34
2020-08-15 14:52:00,155.0925
2020-08-15 14:57:00,156.34750000000003
2020-08-15 15:02:00,161.135
2020-08-15 15:07:00,163.0525
2020-08-15 15:12:00,165.0875
2020-08-15 15:17:00,167.1125
2020-08-15 15:22:00,167.24
2020-08-15 15:27:00,169.79999999999998
2020-08-15 15:32:00,175.075
2020-08-15 15:37:00,177.765
2020-08-15 15:42:00,179.05249999999998
2020-08-15 15:47:00,177.4075
2020-08-15 15:52:00,175.87
2020-08-15 15:57:00,184.0325
2020-08-15 16:02:00,190.9325
2020-08-15 16:07:00,198.0075
2020-08-15 16:12:00,199.375
2020-08-15 16:17:00,192.8725
2020-08-15 16:22:00,187.0875
2020-08-15 16:27:00,178.9575
2020-08-15 16:32:00,183.69249999999997
2020-08-15 16:37:00,165.9475
2020-08-15 16:42:00,150.9525
2020-08-15 16:47:00,135.2025
2020-08-15 16:52:00,116.79499999999999
2020-08-15 16:57:00,105.30499999999999
2020-08-15 17:02:00,103.3275
2020-08-15 17:07:00,97.17750000000001
2020-08-15 17:12:00,107.39
2020-08-15 17:17:00,118.41999999999999
2020-08-15 17:22:00,116.5875
2020-08-15 17:27:00,115.1175
2020-08-15 17:32:00,108.04
2020-08-15 17:37:00,93.79499999999999
2020-08-15 17:42:00,73.8825
2020-08-15 17:47:00,75.65249999999999
2020-08-15 17:52:00,79.1925
2020-08-15 17:57:00,69.88
2020-08-15 18:02:00,61.125
2020-08-15 18:07:00,54.1825
2020-08-15 18:12:00,52.86
2020-08-15 18:17:00,52.545
2020-08-15 18:22:00,51.35
2020-08-15 18:27:00,47.40500000000001
2020-08-15 18:32:00,34.47566990597768
2020-08-15 18:37:00,22.20687953667976
2020-08-16 07:02:00,20.163847151877686
2020-08-16 07:07:00,28.1375
2020-08-16 07:12:00,35.0225
2020-08-16 07:17:00,44.36
2020-08-16 07:22:00,72.58500000000001
2020-08-16 07:27:00,98.91435298826788
2020-08-16 07:32:00,119.01653419053909
2020-08-16 07:37:00,139.99304751015654
2020-08-16 07:42:00,160.005
2020-08-16 07:47:00,176.37750000000003
2020-08-16 07:52:00,176.785
2020-08-16 07:57:00,165.8725
2020-08-16 08:02:00,167.6325
2020-08-16 08:07:00,128.4275
2020-08-16 08:12:00,133.52500000000003
2020-08-16 08:17:00,135.45250000000001
2020-08-16 08:22:00,185.155
2020-08-16 08:27:00,129.5375
2020-08-16 08:32:00,150.42000000000002
2020-08-16 08:37:00,119.4
2020-08-16 08:42:00,139.8875
2020-08-16 08:47:00,157.76999999999998
2020-08-16 08:52:00,141.905
2020-08-16 08:57:00,145.905
2020-08-16 09:02:00,122.035
2020-08-16 09:07:00,120.01250000000002
2020-08-16 09:12:00,139.645
2020-08-16 09:17:00,180.5325
2020-08-16 09:22:00,295.46500000000003
2020-08-16 09:27:00,377.48499999999996
2020-08-16 09:32:00,308.195
2020-08-16 09:37:00,333.665
2020-08-16 09:42:00,319.5975
2020-08-16 09:47:00,230.1925
2020-08-16 09:52:00,243.63000000000002
2020-08-16 09:57:00,330.8
2020-08-16 10:02:00,292.2
2020-08-16 10:07:00,230.4175
2020-08-16 10:12:00,259.635
2020-08-16 10:17:00,308.58250000000004
2020-08-16 10:22:00,442.5475
2020-08-16 10:27:00,282.5075
2020-08-16 10:32:00,302.545
2020-08-16 10:37:00,397.925
2020-08-16 10:42:00,527.58
2020-08-16 10:47:00,520.3175
2020-08-16 10:52:00,271.14
2020-08-16 10:57:00,211.84750000000003
2020-08-16 11:02:00,227.63
2020-08-16 11:07:00,249.5375
2020-08-16 11:12:00,268.54
2020-08-16 11:17:00,280.0775
2020-08-16 11:22:00,445.67
2020-08-16 11:27:00,373.49749999999995
2020-08-16 11:32:00,624.8774999999999
2020-08-16 11:37:00,743.9449999999999
2020-08-16 11:42:00,566.63
2020-08-16 11:47:00,483.90999999999997
2020-08-16 11:52:00,509.3175
2020-08-16 11:57:00,470.49249999999995
2020-08-16 12:02:00,390.6775
2020-08-16 12:07:00,264.205
2020-08-16 12:12:00,205.155
2020-08-16 12:17:00,293.0425
2020-08-16 12:22:00,372.13500000000005
2020-08-16 12:27:00,379.24
2020-08-16 12:32:00,377.4725
2020-08-16 12:37:00,406.3225
2020-08-16 12:42:00,483.81499999999994
2020-08-16 12:47:00,549.415
2020-08-16 12:52:00,632.395
2020-08-16 12:57:00,679.62
2020-08-16 13:02:00,708.61
2020-08-16 13:07:00,733.555
2020-08-16 13:12:00,570.105
2020-08-16 13:17:00,587.8925
2020-08-16 13:22:00,441.96750000000003
2020-08-16 13:27:00,480.69500000000005
2020-08-16 13:32:00,405.075
2020-08-16 13:37:00,557.625
2020-08-16 13:42:00,687.0074999999999
2020-08-16 13:47:00,858.0729058029735
2020-08-16 13:52:00,552.8399999999999
2020-08-16 13:57:00,659.0699999999999
2020-08-16 14:02:00,567.2
2020-08-16 14:07:00,593.0125
2020-08-16 14:12:00,648.6
2020-08-16 14:17:00,580.9725000000001
2020-08-16 14:22:00,698.0
2020-08-16 14:27:00,647.05
2020-08-16 14:32:00,769.17
2020-08-16 14:37:00,379.235
2020-08-16 14:42:00,314.115
2020-08-16 14:47:00,372.94750000000005
2020-08-16 14:52:00,313.77250000000004
2020-08-16 14:57:00,320.725
2020-08-16 15:02:00,334.9375
2020-08-16 15:07:00,317.285
2020-08-16 15:12:00,404.36249999999995
2020-08-16 15:17:00,536.02
2020-08-16 15:22:00,781.5326495147705
2020-08-16 15:27:00,774.7929934780301
2020-08-16 15:32:00,767.7014155396422
2020-08-16 15:37:00,626.875
2020-08-16 15:42:00,720.355
2020-08-16 15:47:00,569.3525
2020-08-16 15:52:00,358.5375
2020-08-16 15:57:00,380.04249999999996
2020-08-16 16:02:00,401.28
2020-08-16 16:07:00,415.505
2020-08-16 16:12:00,438.35999999999996
2020-08-16 16:17:00,521.7524999999999
2020-08-16 16:22:00,454.1975
2020-08-16 16:27:00,572.4549999999999
2020-08-16 16:32:00,441.42
2020-08-16 16:37:00,460.34000000000003
2020-08-16 16:42:00,484.8275
2020-08-16 16:47:00,472.3075
2020-08-16 16:52:00,468.0880477291437
2020-08-16 16:57:00,407.305
2020-08-16 17:02:00,164.54749999999999
2020-08-16 17:07:00,139.55749999999998
2020-08-16 17:12:00,146.10000000000002
2020-08-16 17:17:00,144.655
2020-08-16 17:22:00,166.6575
2020-08-16 17:27:00,168.2475
2020-08-16 17:32:00,135.915
2020-08-16 17:37:00,113.62249999999999
2020-08-16 17:42:00,128.225
2020-08-16 17:47:00,166.4725
2020-08-16 17:52:00,132.27
2020-08-16 17:57:00,98.73750000000001
2020-08-16 18:02:00,96.535
2020-08-16 18:07:00,80.4325
2020-08-16 18:12:00,72.135
2020-08-16 18:17:00,75.3625
2020-08-16 18:22:00,63.792860940563806
2020-08-16 18:27:00,47.52398106033392
2020-08-16 18:32:00,33.18036231596411
2020-08-16 18:37:00,21.13669325022486
2020-08-17 07:07:00,31.633519553774242
2020-08-17 07:12:00,45.71604671739548
2020-08-17 07:17:00,61.76589674836654
2020-08-17 07:22:00,79.44068451316515
2020-08-17 07:27:00,97.5675
2020-08-17 07:32:00,118.53641772936382
2020-08-17 07:37:00,139.4075
2020-08-17 07:42:00,155.06
2020-08-17 07:47:00,174.695
2020-08-17 07:52:00,176.985
2020-08-17 07:57:00,182.8025
2020-08-17 08:02:00,121.68
2020-08-17 08:07:00,170.9625
2020-08-17 08:12:00,153.66750000000002
2020-08-17 08:17:00,172.63
2020-08-17 08:22:00,168.4575
2020-08-17 08:27:00,179.66500000000002
2020-08-17 08:32:00,212.9225
2020-08-17 08:37:00,172.1825
2020-08-17 08:42:00,269.67749999999995
2020-08-17 08:47:00,203.94500000000002
2020-08-17 08:52:00,211.94
2020-08-17 08:57:00,223.735
2020-08-17 09:02:00,279.045
2020-08-17 09:07:00,384.65
2020-08-17 09:12:00,400.0825
2020-08-17 09:17:00,441.52750000000003
2020-08-17 09:22:00,354.61
2020-08-17 09:27:00,317.2575
2020-08-17 09:32:00,405.90500000000003
2020-08-17 09:37:00,365.855
2020-08-17 09:42:00,424.11
2020-08-17 09:47:00,591.805
2020-08-17 09:52:00,400.28000000000003
2020-08-17 09:57:00,412.59000000000003
2020-08-17 10:02:00,457.3325
2020-08-17 10:07:00,501.865
2020-08-17 10:12:00,331.8025
2020-08-17 10:17:00,522.57
2020-08-17 10:22:00,402.6325
2020-08-17 10:27:00,669.7
2020-08-17 10:32:00,756.8575000000001
2020-08-17 10:37:00,594.9925
2020-08-17 10:42:00,460.495
2020-08-17 10:47:00,462.38
2020-08-17 10:52:00,685.8599999999999
2020-08-17 10:57:00,822.7513892772295
2020-08-17 11:02:00,729.975
2020-08-17 11:07:00,830.8829411480484
2020-08-17 11:12:00,497.445
2020-08-17 11:17:00,747.5125
2020-08-17 11:22:00,841.3579945697019
2020-08-17 11:27:00,432.2125
2020-08-17 11:32:00,389.36750000000006
2020-08-17 11:37:00,647.2825
2020-08-17 11:42:00,796.6400000000001
2020-08-17 11:47:00,515.9325000000001
2020-08-17 11:52:00,599.605
2020-08-17 11:57:00,522.1675
2020-08-17 12:02:00,493.5825
2020-08-17 12:07:00,782.2099999999999
2020-08-17 12:12:00,519.8475000000001
2020-08-17 12:17:00,644.64
2020-08-17 12:22:00,568.7275
2020-08-17 12:27:00,754.5825
2020-08-17 12:32:00,783.1949999999999
2020-08-17 12:37:00,643.0125
2020-08-17 12:42:00,526.9399999999999
2020-08-17 12:47:00,531.1975
2020-08-17 12:52:00,337.15500000000003
2020-08-17 12:57:00,322.655
2020-08-17 13:02:00,432.07000000000005
2020-08-17 13:07:00,441.85999999999996
2020-08-17 13:12:00,408.4075000000001
2020-08-17 13:17:00,463.025
2020-08-17 13:22:00,864.3990394719991
2020-08-17 13:27:00,709.1424999999999
2020-08-17 13:32:00,761.6875
2020-08-17 13:37:00,860.3573837694963
2020-08-17 13:42:00,716.425
2020-08-17 13:47:00,708.3875
2020-08-17 13:52:00,461.4200000000001
2020-08-17 13:57:00,852.449945821156
2020-08-17 14:02:00,762.8074999999999
2020-08-17 14:07:00,847.3566386750912
2020-08-17 14:12:00,844.5102323430967
2020-08-17 14:17:00,537.1175000000001
2020-08-17 14:22:00,762.8775
2020-08-17 14:27:00,701.445
2020-08-17 14:32:00,831.0010435971656
2020-08-17 14:37:00,440.1225
2020-08-17 14:42:00,562.5275
2020-08-17 14:47:00,438.095
2020-08-17 14:52:00,298.71750000000003
2020-08-17 14:57:00,173.52
2020-08-17 15:02:00,174.88750000000002
2020-08-17 15:07:00,172.10750000000002
2020-08-17 15:12:00,446.6675
2020-08-17 15:17:00,243.83999999999997
2020-08-17 15:22:00,635.8
2020-08-17 15:27:00,772.9366418907797
2020-08-17 15:32:00,756.9625
2020-08-17 15:37:00,734.8075
2020-08-17 15:42:00,708.9325
2020-08-17 15:47:00,698.81
2020-08-17 15:52:00,697.21
2020-08-17 15:57:00,706.9720659468055
2020-08-17 16:02:00,527.88
2020-08-17 16:07:00,452.805
2020-08-17 16:12:00,493.35749999999996
2020-08-17 16:17:00,312.81
2020-08-17 16:22:00,332.7375
2020-08-17 16:27:00,579.6699957661109
2020-08-17 16:32:00,471.62749999999994
2020-08-17 16:37:00,511.95750000000004
2020-08-17 16:42:00,484.64750000000004
2020-08-17 16:47:00,469.36
2020-08-17 16:52:00,445.98
2020-08-17 16:57:00,423.805
2020-08-17 17:02:00,400.45000000000005
2020-08-17 17:07:00,378.3725
2020-08-17 17:12:00,352.77000000000004
2020-08-17 17:17:00,332.1825
2020-08-17 17:22:00,314.455
2020-08-17 17:27:00,289.86
2020-08-17 17:32:00,265.72
2020-08-17 17:37:00,247.8
2020-08-17 17:42:00,228.09
2020-08-17 17:47:00,200.0725
2020-08-17 17:52:00,178.005
2020-08-17 17:57:00,158.69
2020-08-17 18:02:00,131.8775
2020-08-17 18:07:00,118.75739147287963
2020-08-17 18:12:00,98.64011228554357
2020-08-17 18:17:00,79.60656532411583
2020-08-17 18:22:00,61.90328173739591
2020-08-17 18:27:00,45.82487572939678
2020-08-17 18:32:00,31.714467717309457
2020-08-18 07:12:00,21.945
2020-08-18 07:17:00,24.990000000000002
2020-08-18 07:22:00,30.770000000000003
2020-08-18 07:27:00,30.0925
2020-08-18 07:32:00,33.3125
2020-08-18 07:37:00,39.66
2020-08-18 07:42:00,48.82
2020-08-18 07:47:00,56.05499999999999
2020-08-18 07:52:00,68.615
2020-08-18 07:57:00,79.56
2020-08-18 08:02:00,103.3325
2020-08-18 08:07:00,117.38999999999999
2020-08-18 08:12:00,128.07750000000001
2020-08-18 08:17:00,120.17000000000002
2020-08-18 08:22:00,127.7575
2020-08-18 08:27:00,143.365
2020-08-18 08:32:00,146.3975
2020-08-18 08:37:00,140.28000000000003
2020-08-18 08:42:00,132.4025
2020-08-18 08:47:00,130.1
2020-08-18 08:52:00,135.79250000000002
2020-08-18 08:57:00,139.9875
2020-08-18 09:02:00,152.675
2020-08-18 09:07:00,149.285
2020-08-18 09:12:00,143.6725
2020-08-18 09:17:00,204.06999999999996
2020-08-18 09:22:00,309.485
2020-08-18 09:27:00,301.36
2020-08-18 09:32:00,282.11249999999995
2020-08-18 09:37:00,282.78
2020-08-18 09:42:00,270.61249999999995
2020-08-18 09:47:00,310.0625
2020-08-18 09:52:00,373.5675
2020-08-18 09:57:00,343.5225
2020-08-18 10:02:00,315.8725
2020-08-18 10:07:00,309.6675
2020-08-18 10:12:00,341.5725
2020-08-18 10:17:00,383.69500000000005
2020-08-18 10:22:00,377.1775
2020-08-18 10:27:00,351.98249999999996
2020-08-18 10:32:00,484.13250000000005
2020-08-18 10:37:00,405.755
2020-08-18 10:42:00,325.9325
2020-08-18 10:47:00,328.105
2020-08-18 10:52:00,411.31499999999994
2020-08-18 10:57:00,343.51
2020-08-18 11:02:00,298.59
2020-08-18 11:07:00,427.0475
2020-08-18 11:12:00,635.8
2020-08-18 11:17:00,758.3824999999999
2020-08-18 11:22:00,458.805
2020-08-18 11:27:00,632.9875000000001
2020-08-18 11:32:00,532.95
2020-08-18 11:37:00,833.57
2020-08-18 11:42:00,738.63
2020-08-18 11:47:00,694.45
2020-08-18 11:52:00,770.1325
2020-08-18 11:57:00,767.8975
2020-08-18 12:02:00,859.1733888338605
2020-08-18 12:07:00,522.2674999999999
2020-08-18 12:12:00,614.9100000000001
2020-08-18 12:17:00,665.8
2020-08-18 12:22:00,652.7625
2020-08-18 12:27:00,528.5625
2020-08-18 12:32:00,865.7222436391488
2020-08-18 12:37:00,866.2165126477701
2020-08-18 12:42:00,438.71999999999997
2020-08-18 12:47:00,665.3375000000001
2020-08-18 12:52:00,866.6984952709055
2020-08-18 12:57:00,866.5291836680824
2020-08-18 13:02:00,866.1929059092007
2020-08-18 13:07:00,865.6890743250444
2020-08-18 13:12:00,865.0168506308827
2020-08-18 13:17:00,864.1751171081493
2020-08-18 13:22:00,863.1624706354155
2020-08-18 13:27:00,861.9772160863779
2020-08-18 13:32:00,860.6173608448861
2020-08-18 13:37:00,859.0806058666134
2020-08-18 13:42:00,857.3643382755735
2020-08-18 13:47:00,740.355
2020-08-18 13:52:00,638.8925
2020-08-18 13:57:00,844.2625
2020-08-18 14:02:00,802.565
2020-08-18 14:07:00,727.545
2020-08-18 14:12:00,781.285
2020-08-18 14:17:00,405.345
2020-08-18 14:22:00,454.77000000000004
2020-08-18 14:27:00,333.2025
2020-08-18 14:32:00,403.115
2020-08-18 14:37:00,804.795
2020-08-18 14:42:00,821.3303832809903
2020-08-18 14:47:00,816.8744312103729
2020-08-18 14:52:00,773.335
2020-08-18 14:57:00,797.585
2020-08-18 15:02:00,775.03
2020-08-18 15:07:00,768.4775
2020-08-18 15:12:00,746.5225
2020-08-18 15:17:00,736.1700000000001
2020-08-18 15:22:00,717.75
2020-08-18 15:27:00,726.4125
2020-08-18 15:32:00,716.6175000000001
2020-08-18 15:37:00,705.005
2020-08-18 15:42:00,679.6875
2020-08-18 15:47:00,657.8525
2020-08-18 15:52:00,643.88
2020-08-18 15:57:00,629.0975000000001
2020-08-18 16:02:00,619.4775
2020-08-18 16:07:00,556.7525
2020-08-18 16:12:00,531.0525
2020-08-18 16:17:00,589.9425
2020-08-18 16:22:00,533.0475
2020-08-18 16:27:00,243.565
2020-08-18 16:32:00,396.38
2020-08-18 16:37:00,434.785
2020-08-18 16:42:00,398.055
2020-08-18 16:47:00,368.97249999999997
2020-08-18 16:52:00,232.5875
2020-08-18 16:57:00,292.16499999999996
2020-08-18 17:02:00,391.5375
2020-08-18 17:07:00,363.385
2020-08-18 17:12:00,335.03
2020-08-18 17:17:00,312.69
2020-08-18 17:22:00,290.47249999999997
2020-08-18 17:27:00,267.2325
2020-08-18 17:32:00,265.34000000000003
2020-08-18 17:37:00,235.9275
2020-08-18 17:42:00,201.76
2020-08-18 17:47:00,183.8825
2020-08-18 17:52:00,141.615
2020-08-18 17:57:00,127.415
2020-08-18 18:02:00,127.7025
2020-08-18 18:07:00,115.5275
2020-08-18 18:12:00,96.44242394900822
2020-08-18 18:17:00,77.5366990870369
2020-08-18 18:22:00,59.99421692008134
2020-08-18 18:27:00,44.11546348024436
2020-08-18 18:32:00,30.248666067122613
2020-08-19 07:22:00,24.455
2020-08-19 07:37:00,20.46
2020-08-19 07:42:00,30.717499999999998
2020-08-19 07:47:00,50.120000000000005
2020-08-19 07:52:00,68.66499999999999
2020-08-19 07:57:00,76.5175
2020-08-19 08:02:00,87.26499999999999
2020-08-19 08:07:00,101.36749999999999
2020-08-19 08:12:00,112.1825
2020-08-19 08:17:00,119.30499999999999
2020-08-19 08:22:00,124.5775
2020-08-19 08:27:00,131.2
2020-08-19 08:32:00,138.8675
2020-08-19 08:37:00,143.69
2020-08-19 08:42:00,146.4325
2020-08-19 08:47:00,147.855
2020-08-19 08:52:00,147.585
2020-08-19 08:57:00,150.1225
2020-08-19 09:02:00,157.82
2020-08-19 09:07:00,175.17749999999998
2020-08-19 09:12:00,200.2025
2020-08-19 09:17:00,227.73499999999999
2020-08-19 09:22:00,256.8775
2020-08-19 09:27:00,284.74
2020-08-19 09:32:00,318.245
2020-08-19 09:37:00,361.4325
2020-08-19 09:42:00,395.6775
2020-08-19 09:47:00,405.4425
2020-08-19 09:52:00,422.365
2020-08-19 09:57:00,434.02500000000003
2020-08-19 10:02:00,443.44
2020-08-19 10:07:00,451.3
2020-08-19 10:12:00,467.275
2020-08-19 10:17:00,614.755
2020-08-19 10:22:00,690.01
2020-08-19 10:27:00,751.995
2020-08-19 10:32:00,751.775
2020-08-19 10:37:00,739.7825
2020-08-19 10:42:00,759.8375
2020-08-19 10:47:00,742.7175
2020-08-19 10:52:00,698.0050000000001
2020-08-19 10:57:00,648.505
2020-08-19 11:02:00,687.1324999999999
2020-08-19 11:07:00,684.6175
2020-08-19 11:12:00,781.565
2020-08-19 11:17:00,708.7674999999999
2020-08-19 11:22:00,828.7875
2020-08-19 11:27:00,691.495
2020-08-19 11:32:00,647.3449999999999
2020-08-19 11:37:00,623.7850000000001
2020-08-19 11:42:00,680.5575
2020-08-19 11:47:00,599.3225
2020-08-19 11:52:00,800.6324999999999
2020-08-19 11:57:00,856.335735272784
2020-08-19 12:02:00,734.5550000000001
2020-08-19 12:07:00,661.58
2020-08-19 12:12:00,609.48
2020-08-19 12:17:00,665.0225
